date,split,actual,yhat,yhat_lower,yhat_upper,forecast_stage
1981-08-14,train,415.25,,,,actual_training_history
1981-08-17,train,415.25,,,,actual_training_history
1981-08-18,train,415.25,,,,actual_training_history
1981-08-19,train,415.25,,,,actual_training_history
1981-08-20,train,415.25,,,,actual_training_history
1981-08-21,train,415.25,,,,actual_training_history
1981-08-24,train,415.25,,,,actual_training_history
1981-08-25,train,415.25,,,,actual_training_history
1981-08-26,train,415.25,,,,actual_training_history
1981-08-27,train,415.25,,,,actual_training_history
1981-08-28,train,415.25,,,,actual_training_history
1981-08-31,train,415.25,,,,actual_training_history
1981-09-01,train,577.75,,,,actual_training_history
1981-09-02,train,512.5,,,,actual_training_history
1981-09-03,train,474.25,,,,actual_training_history
1981-09-04,train,503.0,,,,actual_training_history
1981-09-07,train,406.25,,,,actual_training_history
1981-09-08,train,406.25,,,,actual_training_history
1981-09-09,train,436.75,,,,actual_training_history
1981-09-10,train,453.5,,,,actual_training_history
1981-09-11,train,429.75,,,,actual_training_history
1981-09-14,train,410.25,,,,actual_training_history
1981-09-15,train,410.25,,,,actual_training_history
1981-09-16,train,410.25,,,,actual_training_history
1981-09-17,train,410.25,,,,actual_training_history
1981-09-18,train,410.25,,,,actual_training_history
1981-09-21,train,410.25,,,,actual_training_history
1981-09-22,train,410.25,,,,actual_training_history
1981-09-23,train,410.25,,,,actual_training_history
1981-09-24,train,410.25,,,,actual_training_history
1981-09-25,train,410.25,,,,actual_training_history
1981-09-28,train,410.25,,,,actual_training_history
1981-09-29,train,410.25,,,,actual_training_history
1981-09-30,train,410.25,,,,actual_training_history
1981-10-01,train,410.25,,,,actual_training_history
1981-10-02,train,519.5,,,,actual_training_history
1981-10-05,train,493.5,,,,actual_training_history
1981-10-06,train,465.25,,,,actual_training_history
1981-10-07,train,416.5,,,,actual_training_history
1981-10-08,train,393.75,,,,actual_training_history
1981-10-09,train,451.5,,,,actual_training_history
1981-10-12,train,405.5,,,,actual_training_history
1981-10-13,train,405.5,,,,actual_training_history
1981-10-14,train,405.5,,,,actual_training_history
1981-10-15,train,405.5,,,,actual_training_history
1981-10-16,train,405.5,,,,actual_training_history
1981-10-19,train,405.5,,,,actual_training_history
1981-10-20,train,405.5,,,,actual_training_history
1981-10-21,train,405.5,,,,actual_training_history
1981-10-22,train,405.5,,,,actual_training_history
1981-10-23,train,405.5,,,,actual_training_history
1981-10-26,train,405.5,,,,actual_training_history
1981-10-27,train,405.5,,,,actual_training_history
1981-10-28,train,405.5,,,,actual_training_history
1981-10-29,train,405.5,,,,actual_training_history
1981-10-30,train,405.5,,,,actual_training_history
1981-11-02,train,501.0,,,,actual_training_history
1981-11-03,train,476.25,,,,actual_training_history
1981-11-04,train,476.25,,,,actual_training_history
1981-11-05,train,493.0,,,,actual_training_history
1981-11-06,train,464.25,,,,actual_training_history
1981-11-09,train,448.25,,,,actual_training_history
1981-11-10,train,448.25,,,,actual_training_history
1981-11-11,train,412.0,,,,actual_training_history
1981-11-12,train,409.75,,,,actual_training_history
1981-11-13,train,409.75,,,,actual_training_history
1981-11-16,train,409.75,,,,actual_training_history
1981-11-17,train,409.75,,,,actual_training_history
1981-11-18,train,409.75,,,,actual_training_history
1981-11-19,train,409.75,,,,actual_training_history
1981-11-20,train,409.75,,,,actual_training_history
1981-11-23,train,409.75,,,,actual_training_history
1981-11-24,train,409.75,,,,actual_training_history
1981-11-25,train,409.75,,,,actual_training_history
1981-11-26,train,409.75,,,,actual_training_history
1981-11-27,train,409.75,,,,actual_training_history
1981-11-30,train,409.75,,,,actual_training_history
1981-12-01,train,562.0,,,,actual_training_history
1981-12-02,train,490.25,,,,actual_training_history
1981-12-03,train,478.0,,,,actual_training_history
1981-12-04,train,478.0,,,,actual_training_history
1981-12-07,train,472.0,,,,actual_training_history
1981-12-08,train,417.5,,,,actual_training_history
1981-12-09,train,417.5,,,,actual_training_history
1981-12-10,train,449.5,,,,actual_training_history
1981-12-11,train,411.5,,,,actual_training_history
1981-12-14,train,411.5,,,,actual_training_history
1981-12-15,train,411.5,,,,actual_training_history
1981-12-16,train,411.5,,,,actual_training_history
1981-12-17,train,411.5,,,,actual_training_history
1981-12-18,train,411.5,,,,actual_training_history
1981-12-21,train,411.5,,,,actual_training_history
1981-12-22,train,411.5,,,,actual_training_history
1981-12-23,train,411.5,,,,actual_training_history
1981-12-24,train,411.5,,,,actual_training_history
1981-12-25,train,411.5,,,,actual_training_history
1981-12-28,train,411.5,,,,actual_training_history
1981-12-29,train,411.5,,,,actual_training_history
1981-12-30,train,411.5,,,,actual_training_history
1981-12-31,train,411.5,,,,actual_training_history
1982-01-01,train,411.5,,,,actual_training_history
1982-01-04,train,327.0,,,,actual_training_history
1982-01-05,train,327.0,,,,actual_training_history
1982-01-06,train,318.75,,,,actual_training_history
1982-01-07,train,310.25,,,,actual_training_history
1982-01-08,train,310.25,,,,actual_training_history
1982-01-11,train,427.25,,,,actual_training_history
1982-01-12,train,440.25,,,,actual_training_history
1982-01-13,train,440.25,,,,actual_training_history
1982-01-14,train,440.25,,,,actual_training_history
1982-01-15,train,440.25,,,,actual_training_history
1982-01-18,train,440.25,,,,actual_training_history
1982-01-19,train,440.25,,,,actual_training_history
1982-01-20,train,440.25,,,,actual_training_history
1982-01-21,train,440.25,,,,actual_training_history
1982-01-22,train,440.25,,,,actual_training_history
1982-01-25,train,440.25,,,,actual_training_history
1982-01-26,train,440.25,,,,actual_training_history
1982-01-27,train,440.25,,,,actual_training_history
1982-01-28,train,440.25,,,,actual_training_history
1982-01-29,train,440.25,,,,actual_training_history
1982-02-01,train,440.25,,,,actual_training_history
1982-02-02,train,379.15,,,,actual_training_history
1982-02-03,train,361.25,,,,actual_training_history
1982-02-04,train,327.75,,,,actual_training_history
1982-02-05,train,327.75,,,,actual_training_history
1982-02-08,train,351.35,,,,actual_training_history
1982-02-09,train,409.75,,,,actual_training_history
1982-02-10,train,409.75,,,,actual_training_history
1982-02-11,train,431.0,,,,actual_training_history
1982-02-12,train,446.25,,,,actual_training_history
1982-02-15,train,446.25,,,,actual_training_history
1982-02-16,train,446.25,,,,actual_training_history
1982-02-17,train,446.25,,,,actual_training_history
1982-02-18,train,446.25,,,,actual_training_history
1982-02-19,train,446.25,,,,actual_training_history
1982-02-22,train,446.25,,,,actual_training_history
1982-02-23,train,446.25,,,,actual_training_history
1982-02-24,train,446.25,,,,actual_training_history
1982-02-25,train,446.25,,,,actual_training_history
1982-02-26,train,446.25,,,,actual_training_history
1982-03-01,train,446.25,,,,actual_training_history
1982-03-02,train,378.0,,,,actual_training_history
1982-03-03,train,353.75,,,,actual_training_history
1982-03-04,train,353.75,,,,actual_training_history
1982-03-05,train,353.75,,,,actual_training_history
1982-03-08,train,349.25,,,,actual_training_history
1982-03-09,train,455.0,,,,actual_training_history
1982-03-10,train,455.0,,,,actual_training_history
1982-03-11,train,427.5,,,,actual_training_history
1982-03-12,train,441.25,,,,actual_training_history
1982-03-15,train,441.25,,,,actual_training_history
1982-03-16,train,441.25,,,,actual_training_history
1982-03-17,train,441.25,,,,actual_training_history
1982-03-18,train,441.25,,,,actual_training_history
1982-03-19,train,441.25,,,,actual_training_history
1982-03-22,train,441.25,,,,actual_training_history
1982-03-23,train,441.25,,,,actual_training_history
1982-03-24,train,441.25,,,,actual_training_history
1982-03-25,train,441.25,,,,actual_training_history
1982-03-26,train,441.25,,,,actual_training_history
1982-03-29,train,441.25,,,,actual_training_history
1982-03-30,train,441.25,,,,actual_training_history
1982-03-31,train,441.25,,,,actual_training_history
1982-04-01,train,395.0,,,,actual_training_history
1982-04-02,train,383.75,,,,actual_training_history
1982-04-05,train,341.75,,,,actual_training_history
1982-04-06,train,318.75,,,,actual_training_history
1982-04-07,train,318.75,,,,actual_training_history
1982-04-08,train,346.25,,,,actual_training_history
1982-04-09,train,346.25,,,,actual_training_history
1982-04-12,train,424.75,,,,actual_training_history
1982-04-13,train,424.75,,,,actual_training_history
1982-04-14,train,424.75,,,,actual_training_history
1982-04-15,train,424.75,,,,actual_training_history
1982-04-16,train,424.75,,,,actual_training_history
1982-04-19,train,424.75,,,,actual_training_history
1982-04-20,train,424.75,,,,actual_training_history
1982-04-21,train,424.75,,,,actual_training_history
1982-04-22,train,424.75,,,,actual_training_history
1982-04-23,train,424.75,,,,actual_training_history
1982-04-26,train,424.75,,,,actual_training_history
1982-04-27,train,424.75,,,,actual_training_history
1982-04-28,train,424.75,,,,actual_training_history
1982-04-29,train,424.75,,,,actual_training_history
1982-04-30,train,424.75,,,,actual_training_history
1982-05-03,train,342.4,,,,actual_training_history
1982-05-04,train,337.5,,,,actual_training_history
1982-05-05,train,338.4,,,,actual_training_history
1982-05-06,train,338.4,,,,actual_training_history
1982-05-07,train,315.25,,,,actual_training_history
1982-05-10,train,390.25,,,,actual_training_history
1982-05-11,train,417.5,,,,actual_training_history
1982-05-12,train,417.5,,,,actual_training_history
1982-05-13,train,417.5,,,,actual_training_history
1982-05-14,train,417.5,,,,actual_training_history
1982-05-17,train,417.5,,,,actual_training_history
1982-05-18,train,417.5,,,,actual_training_history
1982-05-19,train,417.5,,,,actual_training_history
1982-05-20,train,417.5,,,,actual_training_history
1982-05-21,train,417.5,,,,actual_training_history
1982-05-24,train,417.5,,,,actual_training_history
1982-05-25,train,417.5,,,,actual_training_history
1982-05-26,train,417.5,,,,actual_training_history
1982-05-27,train,417.5,,,,actual_training_history
1982-05-28,train,417.5,,,,actual_training_history
1982-05-31,train,417.5,,,,actual_training_history
1982-06-01,train,401.5,,,,actual_training_history
1982-06-02,train,401.5,,,,actual_training_history
1982-06-03,train,401.5,,,,actual_training_history
1982-06-04,train,345.5,,,,actual_training_history
1982-06-07,train,311.0,,,,actual_training_history
1982-06-08,train,344.75,,,,actual_training_history
1982-06-09,train,474.0,,,,actual_training_history
1982-06-10,train,404.0,,,,actual_training_history
1982-06-11,train,404.0,,,,actual_training_history
1982-06-14,train,445.25,,,,actual_training_history
1982-06-15,train,445.25,,,,actual_training_history
1982-06-16,train,445.25,,,,actual_training_history
1982-06-17,train,445.25,,,,actual_training_history
1982-06-18,train,445.25,,,,actual_training_history
1982-06-21,train,445.25,,,,actual_training_history
1982-06-22,train,445.25,,,,actual_training_history
1982-06-23,train,445.25,,,,actual_training_history
1982-06-24,train,445.25,,,,actual_training_history
1982-06-25,train,445.25,,,,actual_training_history
1982-06-28,train,445.25,,,,actual_training_history
1982-06-29,train,445.25,,,,actual_training_history
1982-06-30,train,445.25,,,,actual_training_history
1982-07-01,train,396.5,,,,actual_training_history
1982-07-02,train,396.5,,,,actual_training_history
1982-07-05,train,334.75,,,,actual_training_history
1982-07-06,train,325.25,,,,actual_training_history
1982-07-07,train,306.75,,,,actual_training_history
1982-07-08,train,306.75,,,,actual_training_history
1982-07-09,train,481.0,,,,actual_training_history
1982-07-12,train,454.5,,,,actual_training_history
1982-07-13,train,454.5,,,,actual_training_history
1982-07-14,train,454.5,,,,actual_training_history
1982-07-15,train,454.5,,,,actual_training_history
1982-07-16,train,454.5,,,,actual_training_history
1982-07-19,train,454.5,,,,actual_training_history
1982-07-20,train,454.5,,,,actual_training_history
1982-07-21,train,454.5,,,,actual_training_history
1982-07-22,train,454.5,,,,actual_training_history
1982-07-23,train,454.5,,,,actual_training_history
1982-07-26,train,454.5,,,,actual_training_history
1982-07-27,train,454.5,,,,actual_training_history
1982-07-28,train,454.5,,,,actual_training_history
1982-07-29,train,454.5,,,,actual_training_history
1982-07-30,train,454.5,,,,actual_training_history
1982-08-02,train,379.75,,,,actual_training_history
1982-08-03,train,330.5,,,,actual_training_history
1982-08-04,train,351.5,,,,actual_training_history
1982-08-05,train,351.5,,,,actual_training_history
1982-08-06,train,328.75,,,,actual_training_history
1982-08-09,train,458.0,,,,actual_training_history
1982-08-10,train,433.0,,,,actual_training_history
1982-08-11,train,407.25,,,,actual_training_history
1982-08-12,train,445.0,,,,actual_training_history
1982-08-13,train,445.0,,,,actual_training_history
1982-08-16,train,445.0,,,,actual_training_history
1982-08-17,train,445.0,,,,actual_training_history
1982-08-18,train,445.0,,,,actual_training_history
1982-08-19,train,445.0,,,,actual_training_history
1982-08-20,train,445.0,,,,actual_training_history
1982-08-23,train,445.0,,,,actual_training_history
1982-08-24,train,445.0,,,,actual_training_history
1982-08-25,train,445.0,,,,actual_training_history
1982-08-26,train,445.0,,,,actual_training_history
1982-08-27,train,445.0,,,,actual_training_history
1982-08-30,train,445.0,,,,actual_training_history
1982-08-31,train,445.0,,,,actual_training_history
1982-09-01,train,445.0,,,,actual_training_history
1982-09-02,train,378.5,,,,actual_training_history
1982-09-03,train,329.25,,,,actual_training_history
1982-09-06,train,326.0,,,,actual_training_history
1982-09-07,train,328.5,,,,actual_training_history
1982-09-08,train,336.0,,,,actual_training_history
1982-09-09,train,466.0,,,,actual_training_history
1982-09-10,train,466.0,,,,actual_training_history
1982-09-13,train,437.5,,,,actual_training_history
1982-09-14,train,437.5,,,,actual_training_history
1982-09-15,train,437.5,,,,actual_training_history
1982-09-16,train,437.5,,,,actual_training_history
1982-09-17,train,437.5,,,,actual_training_history
